ID,Time,IPC∑÷¿‡
PAT40150,2004,"G03B27/42, G02B7/02, H01L21/027, G03B27/58, G03B27/62, G03F7/20"
PAT40151,2003,"G02B5/08, G02B5/30, G03B27/72, G03B27/42, G03B27/54, G03F7/20, H01L21/027"
PAT40152,2001,"G01N21/88, G01N21/21, G01N21/47, G01N21/63, G01N21/64, G01N21/95, G03F7/20, H01L21/66"
PAT40153,2004,"G01B11/00, G01B11/02, G03F7/20, H01L21/027"
PAT40154,2004,"G06F17/50, G03F1/14"
PAT40155,2003,"G06F17/50, G03F1/32, G03F1/68, G03F1/70, G06F9/45, H01L21/00, H01L21/027, H01L21/82"
PAT40156,2004,"H01L21/027, G03B27/54, G03B27/72, G03C5/00, G03F, G03F7/20, G03F9/00"
PAT40157,2000,"G03F1/00, G03F1/24, G03F1/72, G03F1/74, H01L21/027"
PAT40158,2003,"G03F7/20, H01L21/027, H01S3/134, H01S3/225"
PAT40159,2003,G03F7/039
PAT40160,2002,"G03F1/00, G03F1/14, G03F7/20, G03F7/22, H01L21/027"
PAT40161,2001,"G03F7/20, G02B5/30, H01L21/027"
PAT40162,2002,"G03F7/20, H01L21/027"
PAT40163,2003,"H01L27/04, H01L21/822, H01L21/02, H01L23/522, H01L27/06, H01L27/08"
PAT40164,2003,"G03F1/24, G03F1/46, G03F7/20"
PAT40165,2001,"B41N1/14, B41C1/10, G03F7/00"
PAT40166,2002,"G21K1/04, H01L21/027, G03F7/20, G21K5/02"
PAT40167,1997,"G03F7/004, G03F7/038, B41C1/055, B41N1/14, G03F7/00"
PAT40168,1997,"G03F7/004, G03F7/039, B41C1/055, B41N1/14, G03F7/00"
PAT40169,1998,"G03F7/00, G03F7/004, B41C1/055, G03F3/10, G03F7/027, G03F7/037, G03F7/039"
PAT40170,1999,"G03F7/004, G03F7/00, G03F7/023, G03F7/032, G03F7/039"
PAT40171,2002,"H01L21/027, G03F7/20"
PAT40172,2002,"G02B7/182, G02B7/00, H01L21/027, G02B7/02, G02B27/62, G03F7/20, G21K1/06, G21K5/02"
PAT40173,2003,"G21K5/02, H01L21/027, G03F7/20"
PAT40174,2003,"H01L21/027, G03F7/20, G21K1/06, G21K5/00, G21K5/02"
PAT40175,1997,"G03F7/028, G03F7/038, C08F299/00, C08L101/02, G03F7/00, G03F7/004, G03F7/029, G03F7/32"
PAT40176,1996,"G02B6/30, G02B6/42, H01L31/0232, H01L33/48"
PAT40177,2005,G03F1/00
PAT40178,2005,H01L21/027
PAT40179,2004,"H01L21/20, H01L21/208, H01L21/336, H01L29/49, H01L31/0224, H01L31/0392, H01L31/20, H05K"
PAT40180,1999,"C08F246/00, B41C1/10, C08F220/34, C08F226/06, G01N27/327, G03F7/004, H05K3/00, H05K3/06"
PAT40181,2001,"H01L27/04, H03H7/38, H01L21/60, H01L21/822, H01L23/522, H01L23/60, H01L23/62, H01L27/02, H01P1/00"
PAT40182,2004,"H01L21/331, H01L29/737, H01L21/8222, H01L29/10, H01L29/732"
PAT40183,2003,G03F7/20
PAT40184,2003,"H01L21/302, H01B13/00, H01L21/461, H01L21/8247, H10B69/00"
PAT40185,2003,"H01L21/302, H01B13/00, H01L21/461, H01L21/8247, H10B69/00"
PAT40186,2004,"A61G5/00, G02B17/06, G03F7/20, G21K1/06"
PAT40187,2004,"G03B27/42, G03F7/20, H01L21/027"
PAT40188,2004,"G03B27/52, G03B27/42, G03F7/20"
PAT40189,2004,"G03B27/34, G21K5/00, G03B27/42, G03B27/52, G03F7/20, G21K5/02, H01L21/027"
PAT40190,2004,"G03B27/58, G03B27/42, G03B27/62, G03F7/20"
PAT40191,2004,"H01L21/027, H01L21/02"
PAT40192,2000,"G02B26/02, G03F7/20, H01L21/027, G03F7/23"
PAT40193,2004,"H01L21/027, G03F7/20"
PAT40194,2005,"G01B11/00, G03F7/20, G01M11/02, G02B13/24, H01L21/027"
PAT40195,2002,"G03F1/00, G01M11/02, G02B27/18, G03F7/20, H01L21/027"
PAT40196,2000,"G03F7/20, G12B5/00, H01L21/027"
PAT40197,2003,"G03F9/00, G01B11/00, H01L21/027"
PAT40198,2004,"G03F9/00, H01L21/00, G03F7/20, H01L21/027"
PAT40199,2005,"H01L21/027, G03F1/32, G03F1/68, G03F1/82, G03F7/20, G03F7/42, H01L21/304"
PAT40200,2000,"G03F7/20, G02B13/18, G02B13/24, G02B17/00, G02B17/06, G02B19/00, G02B27/00, G02B27/09, G03F7/22, H01L21/027"
PAT40201,2001,"G01B11/00, G03F9/00, G01B15/00, G03F7/20, G03F7/213, H01L21/027"
PAT40202,2002,"G03F7/20, G03F1/00, G03F1/36, H01L21/027"
PAT40203,2003,G03F7/20
PAT40204,1998,"G01J1/00, G03F7/20, H01L21/027"
PAT40205,1998,"G02B26/02, G03F7/20, H01L21/027"
PAT40206,2004,H01L27/04
PAT40207,2004,"G03F7/32, B41C1/00, G03D3/06, G03F7/30"
PAT40208,1999,"H01L21/3213, H01L21/033, H01L21/3065, H01L21/02, H01L21/8242, H01L27/108, H10B12/00"
PAT40209,2003,"H01L21/8246, H01L21/027, G03F7/00, H01L21/70, H01L21/02, H10B20/00"
PAT40210,1999,"G03F7/004, G03F7/00"
PAT40211,1998,"C08F222/14, H01L21/027, C07C69/753, C08F222/06, C08F232/04, C08L35/02, G03F7/039"
PAT40212,2002,"G03F7/033, G03F7/11, G03F7/38, H01L21/027, H01L21/312"
PAT40213,1997,"G03F7/004, C08F16/26, C08F18/04, C08F20/30, C08F20/58, C08F26/06, G03C1/835, G03F7/09, G03F7/11, H01L21/027"
PAT40214,2003,"G03F7/20, G03F9/00, H01L21/027"
PAT40215,2005,"H01L21/324, H01L21/027, H01L21/312"
PAT40216,2006,"G06F7/20, G03F7/20, H01L21/027"
PAT40217,2005,H01L21/00
PAT40218,2002,"B41F5/00, B41C1/10, B41M1/06, B41N3/00, G03F7/30"
PAT40219,2002,"G03F9/00, G03F1/00, G03F1/30, G03F7/20, G06F17/50, H01L21/027"
PAT40220,2004,"H01L21/44, H10B10/00"
PAT40221,2004,"H01L21/311, H01L21/76, H01L21/762"
PAT40222,2005,"H01L23/544, H01L25/18, H01L21/60, H01L21/98, H01L23/02, H01L23/48, H01L23/498, H01L23/52, H01L25/065, H01L25/07"
PAT40223,2004,"G02B5/32, G03B27/00, G03B27/54, G03F7/20, G03H1/04, G03H1/08, G11B7/0065, G11B7/09, G11B7/125, G11B7/135, H01L21/027"
PAT40224,2003,"G03B27/42, B65G49/00, G03B27/62, G03F7/20, H01L21/027, H01L21/677"
PAT40225,2004,"G02B26/08, G03B27/72, G03B27/54, G03F7/20, H01L21/027"
PAT40226,2004,"G03B27/58, G03B27/42, G03F7/20, H01L21/00, H01L21/027, H01L21/677"
PAT40227,2004,"G02B7/182, G02B7/00, G02B27/62, G02B7/02, G03F7/20, H01L21/027"
PAT40228,2003,"G06F17/50, G03F1/00, G03F7/20"
PAT40229,2003,"G01F9/00, G03F1/00, G03F1/54, G03F7/09"
PAT40230,2005,"H01L21/027, H01L29/778"
PAT40231,2002,"G03F7/00, G03F7/11, C08G81/02, G03F7/09, H01L21/027, H01L21/312"
PAT40232,2002,"G03F7/20, H01L21/027"
PAT40233,2003,G03F7/027
PAT40234,2003,"G03F7/039, G03C1/76, G03F7/004, G03F7/038, G03F7/20, H01L21/00"
PAT40235,2001,"B81C1/00, G03F1/00, G03F7/00"
PAT40236,2004,"H05G2/00, G01C21/02, G01C21/24, G01J1/20, G03F7/20, G21G4/00, H01J35/00, H05H1/00"
PAT40237,2004,G03F7/20
PAT40238,2003,G03F7/20
PAT40239,1999,"G01R1/06, G01R1/067, G01B7/34, G01Q30/02, G01Q60/02, G01Q60/16, G01Q60/22, G01Q60/38, G01Q60/40, G01Q60/48, G01Q60/54, G01Q70/10, G01R1/07, G01R31/26, G01R31/302, H01L21/66"
PAT40240,2000,"G01B11/00, G03F9/00, H01L21/027"
PAT40241,2000,"G06F17/50, H01L21/02, H01L21/00, H01L21/82, H01L21/822, H01L27/04, H10B12/00"
PAT40242,2001,"G03F7/20, H01L21/66"
PAT40243,2002,"G03F1/08, G03F7/20, G03F1/14, H01L21/027"
PAT40244,1994,"G03F7/20, G03F1/68, G03F1/70, G03F9/02, H01L21/027"
PAT40245,2000,"G03F7/09, B41C1/055, G03G13/28, B41C1/10, B41M5/36, B41M5/40, B41M5/42, B41M5/44, B41M5/46, B41N1/00, B41N1/14, G03F7/00"
PAT40246,2003,"G03F7/20, G03F9/00, G06T11/20, G06F15/12, H01L21/027"
PAT40247,2003,"G03F7/20, G03F9/00, G06K9/00, G06T11/20, H01L21/027"
PAT40248,2002,"H01L21/82, H01L21/027, H01L21/70, H01L21/02"
PAT40249,2002,"G03F7/00, G03G7/00, B41C1/10, B41M5/00, B41M5/50, B41M5/52, B41N1/08, B41N1/14, B41N3/03, G03G13/28"
PAT40250,2002,"B41C1/10, G03F7/029, B41M5/36, C08F2/50, C08F290/12, G03F7/00, G03F7/031, G03F7/26, G03F7/40"
PAT40251,1997,"G03F7/00, G03F7/004, B41C1/055, B41N1/14, G03F7/039"
PAT40252,2000,"H01L21/027, G01Q10/00, G01Q30/06, G03F7/20"
PAT40253,2002,"H01L21/027, F16J3/04, F16L11/15, G03F7/20"
PAT40254,1998,"H01J9/02, G09F9/30, H01J1/30, H01J1/304, H01L21/8234, H01L27/06"
PAT40255,1998,"G03F7/022, G03F7/11, B41N1/08, B41N3/03, G03F7/00"
PAT40256,2004,"G03F7/00, G01B15/00, G03F7/20, G03F9/00, H01L21/027"
PAT40257,2001,"H01L21/00, G03F1/20, G03F7/20, H01L21/027"
PAT40258,2003,"H01L21/336, H01L21/28, H01L21/8234, H01L21/84"
PAT40259,2000,"G03F7/20, H01J37/065, H01J37/305, H01L21/027"
PAT40260,2003,"H01S3/10, G02B27/09, G02B27/14, G02B27/48, G03F7/20, H01L21/027"
PAT40261,2004,"H05B33/10, H01L27/10, H01L27/32, H01L51/52"
PAT40262,2002,"G03F7/00, B41C1/10, B41N3/03"
PAT40263,2004,"H01L29/786, H01L51/40, H01L21/00, H01L21/336, H01L27/28, H01L51/30, H01L51/56"
PAT40264,2004,"H01L21/28, H01L21/311, H01L21/336, H01L21/4763, H01L21/60, H01L21/768, H01L21/82, H01L29/78, H10B12/00"
PAT40265,2004,H01L21/00
PAT40266,2004,"A61N5/00, G03F1/14, G03F7/20, G21K5/10, H01J37/08, H01L21/027"
PAT40267,2005,"H01L21/8239, H10N80/00, H01L21/768, H01L27/24, H01L29/04"
PAT40268,2004,"G03B27/52, G03B27/42, G03F7/20, H01L21/027"
PAT40269,2005,"G03B27/32, G03B27/42, G03F7/20, H01L21/027"
PAT40270,2003,"G03B27/58, G03B27/62, G03F7/20, H01L21/67, H02N13/00"
PAT40271,2004,"G03B27/62, G03B27/58, G03F7/20, H01L21/027, H01L21/683"
PAT40272,2004,"G01B11/14, G01C3/08, G03B27/54, G03F7/20, H01L21/027"
PAT40273,2004,"G01B9/00, G01B11/00, G01B11/04, G01B11/06, G01B11/14, G03B27/52, G03C5/00, G03F, G03F7/20"
PAT40274,2003,"G01B9/02, G01B11/06, G03F1/00, G03H1/08"
PAT40275,2000,"G03F7/20, G06K9/46, G03F1/70, G06K9/68, H01L21/027, H01L21/66"
PAT40276,2005,"G06F17/50, G03B27/54, G03F, G03F1/00, G03F1/88, G03F7/20, G06K9/00, G06T7/00, G16Z99/00, G21K5/00"
PAT40277,2005,H05G2/00
PAT40278,2002,"G03F7/039, G03F7/004, G03F7/075, G03F7/20"
PAT40279,2002,"G21K1/10, G21K3/00, G02B5/22, G03F7/20, H01L21/027"
PAT40280,2000,"G03F7/20, H01L21/027, H01L21/683"
PAT40281,2001,"G01B11/00, G03F7/20, H01L21/027"
PAT40282,2003,"G03F7/20, G21K1/00, G21K3/00, G21K5/00, G21K5/02, H01L21/027, H05G2/00"
PAT40283,2004,"G02B5/02, G03F7/20, G21K1/06, G02B5/08, G02B5/18, H01L21/027"
PAT40284,2001,"G03F7/11, B41C1/10, B41N3/03, G03F7/022"
PAT40285,2003,"G02B5/08, G02B7/18, G03F7/20, H01L21/027"
PAT40286,2003,"G03F7/00, B29C59/02, B81C1/00, G03F7/09, G03F7/11"
PAT40287,1997,"G03F7/00, G03F7/039, B41C1/055, B41C1/10, B41N1/14, G03F7/11, G03F7/32"
PAT40288,1997,"G03F7/00, G03F7/32, B41N3/08, G03F7/40"
PAT40289,2003,"G21K1/00, H01L21/027, G03F7/20, G21K3/00, G21K5/00, G21K5/02"
PAT40290,1997,"G03F7/004, B41C1/055, G03F7/00, G03F7/023, G03F7/038, G03F7/039"
PAT40291,1997,"G03F7/004, G03F7/038, G03F7/00, G03F7/039"
PAT40292,1997,"G03F7/039, G03F7/09, B41N1/14, B41N3/03, G03F7/00, G03F7/004, G03F7/11"
PAT40293,2002,"G03F7/40, B41N3/00, G03F7/00"
PAT40294,1998,"G03F7/00, B41N1/14, G03F7/11, G03F7/115, G03G5/10"
PAT40295,2003,H01L27/04
PAT40296,2003,"B29C43/58, B29C33/60, B29C33/62, B29C43/02, B29C43/22, B29C59/02, G03F7/00, G03F9/00, H01L21/304"
PAT40297,2003,"H01B1/22, B05D5/12, H01B1/02, H01L23/498, H01L23/532, H05K1/09, H05K3/10"
PAT40298,2004,"G03F9/00, G03C5/00, G06F17/50"
PAT40299,2004,H01L21/302
PAT40300,2003,"H01L21/302, H01L21/027, H01L21/033, H01L21/3065, H01L21/311, H01L21/768"
PAT40301,2004,"H01L21/302, H01L21/461"
PAT40302,2000,"B81B3/00, H01J37/00, B81C1/00, G01Q60/38, G01Q60/40, G01Q70/10, G01Q70/14, G01Q80/00, G03F7/20, H01L21/027"
PAT40303,2004,"G02B17/00, H01L21/027, G03F7/20"
PAT40304,2004,"H01L23/52, H01L21/768, H01L23/48, H01L23/532"
PAT40305,2004,"G02F1/136, G02F1/133, G02F1/1368, G02F1/1343, G02F1/1345, G02F1/1362, H01L21/00, H01L21/336, H01L21/77, H01L27/12, H01L29/786"
PAT40306,2003,"B08B6/00, G03B27/52, B08B7/00, G03F7/30, G03B27/42, G03F7/20, H01L21/027"
PAT40307,2004,"G02F1/13, G03B27/68, G02F1/1333, G02F1/1335, G03B27/32, G03B27/42, G03C5/00, G03F7/20, G03F9/00, G09F9/00, G09F9/30, H01J37/08, H01L21/027"
PAT40308,2004,"G03B27/42, G21K1/06, G02B7/02, G02B7/182, G03B27/54, G03F7/20, H01L21/027"
PAT40309,2004,"G02B5/00, G03B27/42, G02B27/10, G03B27/54, G03F7/20, H01L21/027"
PAT40310,2003,"G03B27/52, G03B27/42, G03F9/00"
PAT40311,2004,"G03B27/54, G03F7/20, G02B3/00, G03B27/42, H01L21/027"
PAT40312,2004,"G03B27/54, G03B27/42, G03B27/72, G03F7/20"
PAT40313,2004,"G06F17/50, G03B27/54, G03F, G03F1/00, G03F1/88, G03F7/20, G06K9/00, G06T7/00, G16Z99/00, G21K5/00"
PAT40314,2005,"G06F17/50, G03B27/54, G03F, G03F1/00, G03F1/88, G03F7/20, G06K9/00, G06T7/00, G16Z99/00, G21K5/00"
PAT40315,2005,"H05K3/01, H05K1/00"
PAT40316,2004,"B25J11/00, G03B9/00, B08B1/00, B25J13/08, B65G49/07, G03F7/20, H01L21/027, H01L21/304, H01L21/677, H01L21/683, H02N13/00"
PAT40317,2004,"G03F1/08, G06F17/50, G03F1/36, G03F1/68, G03F1/70, G03F7/00, G03F9/00, H01L21/027"
PAT40318,2004,"G03F7/00, G03F7/20, B05C11/00, G03B27/42, G03B27/52, H01L21/00, H01L21/027"
PAT40319,2002,"G03F7/20, G03F9/00, G03F7/22, H01L21/027"
PAT40320,2004,"G03F7/20, H01L21/027"
PAT40321,2004,"H01L21/027, G03F7/20"
PAT40322,2005,"H01L21/027, G03F1/00"
PAT40323,2005,H01L21/00
PAT40324,2004,"H01L21/027, G03F7/20, H02K9/22, H02K41/02, H02K41/03, H02K41/035"
PAT40325,2004,"H01L21/027, G03F7/20"
PAT40326,2004,"H01L21/027, G03F7/20, H01L21/68"
PAT40327,2004,"G03F7/20, H01L21/027"
PAT40328,2003,"G01B11/00, G01B11/02, G01B21/00, G02B5/18, G03F7/00, G03F7/20, G03F9/00, G03F9/02, H01L21/027, H01L21/3205, H01L21/68, H01L23/52, H01S3/00"
PAT40329,2000,"G03F7/20, H01L21/027"
PAT40330,2004,"G03F7/20, H01L21/027"
PAT40331,2004,H01L21/027
PAT40332,2002,"G03F7/20, G03F07/20"
PAT40333,2003,"H01L21/027, G02B05/08"
PAT40334,2004,"G03F7/20, G03F07/20"
PAT40335,2003,"G03F7/20, G03F07/20"
PAT40336,2003,"H02N15/00, G03F07/20"
PAT40337,2003,"G03F7/20, G03F07/20"
PAT40338,2000,"G03F7/20, G01N21/94, H01L21/027"
PAT40339,2000,"G03F7/20, G03F1/00, G03F1/34, H01L21/027"
PAT40340,2004,"G03F7/20, H01L21/027"
PAT40341,2004,"H01L21/027, G03F7/09, H01L21/033, H01L21/308, H01L21/31, H01L21/311, H01L21/312, H01L21/3213, H01L21/762, H10B12/00"
PAT40342,2004,"H01L21/027, G02B7/02, G03B27/42, G03F7/20"
PAT40343,1999,"G03F9/00, G03F7/20, G03F7/207, H01L21/027"
PAT40344,2000,"C08F8/02, G03F7/004, C08F8/14, G03F7/031, C08F32/00, C08F34/00, C08F222/06, C08F232/00, G03F7/032, G03F7/039, G03F7/38, H01L21/027"
PAT40345,2003,"H01L21/335, H01L21/02"
PAT40346,2005,"G03F7/20, H01L21/027"
PAT40347,2001,"B41N3/03, G03F7/09, B41N1/08, C25D11/16, G03F7/00"
PAT40348,2004,"G03F7/032, G03F7/033, G03F7/00, G03F7/016, G03F7/021, G03F7/022, G03F7/023"
PAT40349,1998,"H01J9/02, G09F9/30, H01J1/30, H01J1/304, H01L21/8234, H01L27/06"
PAT40350,1993,"B41F35/00, C09D11/10, B05D1/02, B08B3/00, B08B3/08, B08B3/14, B41F1/18, B41F7/00, B41M1/06, B41M1/08, B41N3/06, C02F1/58, C02F1/66, C09D7/00, C09D9/00, C09D11/02, C09D11/06, C09D11/08, C11D1/04, C11D3/18, C11D3/382, C11D7/22, C11D7/26, C11D11/00, C11D17/00, C23G1/02, C23G1/14, C23G5/02, H05K3/00"
PAT40351,2004,"H01L21/027, G03F1/22, G03F1/24"
PAT40352,2005,"G03F1/22, H01L21/027, G03F1/24"
PAT40353,2004,"H01L21/027, G03F7/20, H02K41/02, H02K41/03"
PAT40354,2004,H01L21/336
PAT40355,2003,"G03F7/004, B41C1/10, C07F7/04, C08F8/30, C08F8/42, C08G8/28, G03F7/00, G03F7/039, G03F7/075"
PAT40356,2004,"H01L21/00, G02F1/1335, G02F1/1343, G02F1/1362, H01L21/84, H01L29/04, H01L29/76, H01L31/036, H01L31/0376"
PAT40357,2004,"H01L21/336, H01L21/8238, H01L27/02, H10B12/00"
PAT40358,2003,"G01B11/00, G01N21/86, G01B11/02, G01B21/00, G02B5/18, G03F7/00, G03F7/20, G03F9/00, G03F9/02, H01L21/027, H01L21/3205, H01L21/68, H01L23/52, H01S3/00"
PAT40359,2002,"H01L27/01, H01L21/336, H01L29/772, H01L29/423, H01L29/49, H01L29/786"
PAT40360,2004,"G03B27/52, G02B27/00, G03F7/20"
PAT40361,2003,"G03B27/42, G03F7/20, H01L21/027"
PAT40362,2004,"G03B27/42, H01L21/027, G03F7/20, G03F9/00"
PAT40363,2004,"G03B27/42, G01N21/86, G03F7/20, G01R31/26, G03B27/52, G03F9/00, H01L21/027"
PAT40364,2004,"G03B27/42, G01B11/00, G03B27/52, G03B27/58, G03F7/20, G03F9/00"
PAT40365,2004,"G01B11/00, G03B27/74, G01B11/26, G02B5/08, G03B27/42, G03B27/68, G03F7/20, H01L21/027"
PAT40366,2004,"G03B27/58, G03B27/42, G03F7/20, H01L21/027, H01L21/683"
PAT40367,2004,"G06F17/50, G03B27/54, G03F, G03F1/00, G03F1/88, G03F7/20, G06K9/00, G06T7/00, G16Z99/00, G21K5/00"
PAT40368,2004,"H01J11/44, G03F1/00, G03F7/20, H01J9/02"
PAT40369,2003,"G03F, B41M, B82B"
PAT40370,2001,"G03F7/20, G21K5/00, G01T1/20, G01T1/28, G21K5/02, H01L21/027"
PAT40371,2001,"B41C1/10, G03F7/004, B41C1/055, B41M5/36, B41N1/14, C08L101/12, C08L101/14, G03F7/00, G03F7/032"
PAT40372,2002,"B41C1/10, G03F7/004, G03F7/00, G03F7/032, G03F7/11, G03F7/32"
PAT40373,2003,"H01L27/14, H01L27/146, H01L27/144, H01L31/0224, H01L31/0328, H01L31/0352, H01L31/10"
PAT40374,2003,"G03F7/00, B29C59/02, B81C1/00, G03F7/09, G03F7/11"
PAT40375,1997,"G01R1/067, G01R31/26, G01R1/073, G01R3/00, G01R31/28, G01R31/30, H01H1/00, H01L21/60, H01L21/66, H01L23/32, H01L23/48, H01L23/485, H01L23/498, H05K3/20, H05K3/34, H05K3/40"
PAT40376,1998,"H01G2/06, H01G4/33, H01G4/00, H01G13/00, H05K1/03, H05K3/00, H05K3/10, H05K3/34, H05K3/38, H05K3/40"
PAT40377,2004,"G21K1/06, G03F7/20, H01L21/027"
PAT40378,2003,"G03F7/20, G21K1/06, G21K5/00, G21K5/02, H01L21/027"
PAT40379,2004,"G03F7/20, H01L21/027"
PAT40380,2003,"G02F1/13, G03F7/20, G02F1/1343, G02F1/1335, G02F1/1333, G02F1/1362"
PAT40381,1999,"G03F7/20, H01L21/027"
PAT40382,2002,G03F7/20
PAT40383,1999,G03F7/20
PAT40384,1997,"G03F7/004, G03F7/023, G03F7/00, G03F7/032"
PAT40385,1998,"G03F7/00, G03F7/004"
PAT40386,1998,"G03F7/004, B41N1/14, G03F7/00"
PAT40387,1998,"G03F7/027, C08F2/48, C08F220/26, C08F220/36, C08F226/00, C08F230/06, G03F7/00, G03F7/028, G03F7/039"
PAT40388,1998,"G03F7/004, G03F7/027, C08F2/50, G03F7/00, G03F7/028, G03F7/031"
PAT40389,2004,"G03F7/11, G03C3/00, G03F1/14, G03F7/004, G03F7/075, G03F7/09, G03F7/20, H01L21/00, H01L21/027, H01L21/312, H01L21/3213"
PAT40390,2004,"H01L21/31, H01L21/205"
PAT40391,2004,"H01L27/146, H01L31/10"
PAT40392,2004,"G03F9/00, G03C5/00"
PAT40393,2003,"G03F7/09, B41C1/10, B41N1/08, B41N1/14, G03F7/11"
PAT40394,2003,"G03F7/004, C08G64/08, C08G64/16, C08G73/02, C08G75/23, C08L69/00, C08L81/06, G03F7/09"
PAT40395,2003,"G03C5/00, G21K5/02, G03C5/04, G03F7/20, H01L21/027"
PAT40396,2003,"B41J2/16, H05K3/00, H05K3/20"
PAT40397,2003,"H01L21/76, H01L21/308, H01L21/762, H01L21/763, H10B69/00, H10B99/00"
PAT40398,2004,"H01L21/44, H01L21/48, H01L21/60, H01L23/48"
PAT40399,2004,"H01L21/28, H01L21/302, H01L21/027, H01L21/3205, H01L21/461, H01L21/8234, H01L21/8238, H01L27/088, H01L27/092, H01L27/10, H10B10/00"
PAT40400,2004,"G03F7/20, G21G5/00, H01L21/027, H01L33/32"
PAT40401,2004,"G03F7/20, H01J37/08, A61N5/00, H01J37/147, H01J37/30, H01J37/305, H01J37/317, H01L21/027"
PAT40402,2004,"G03B27/42, G03B27/52, G03F7/20, G03F9/00"
PAT40403,2003,"G03B27/42, G01B11/00, G03F7/20"
PAT40404,2004,"B25B11/00, G03B27/42, G03B27/58, G03B27/60, G03F7/20, H01L21/027, H01L21/683"
PAT40405,2004,"G03B27/42, G03B27/58, G03F7/20, H01L21/027, H01L21/68, H02K41/00"
PAT40406,2004,"G03B27/42, G03B27/52, G03B27/58, G03F7/20"
PAT40407,2004,"G03B27/58, G03B27/42, G03F7/20, H01L21/027"
PAT40408,2004,"G03B27/62, H01L21/683, G03B27/58, G03F7/20, H01L21/027, H02N13/00"
PAT40409,2004,"G01B9/00, G03F7/20, G03F7/207, H01L21/027"
PAT40410,2004,"G02B5/22, G02B7/00, G03F1/14, G02B27/14, G03F1/00, G03F7/00, G03F7/20"
PAT40411,2002,"G01N23/00, G21K1/06, G01N23/04, G01N23/20, G01N23/207, G01N23/22, G03F7/20, G21K5/02, H01J35/00, H01L21/027, H05G1/00, H05G2/00"
PAT40412,2004,"G06F17/50, G03B27/54, G03F, G03F1/00, G03F1/88, G03F7/20, G06K9/00, G06T7/00, G16Z99/00, G21K5/00"
PAT40413,2004,H01L29/786
PAT40414,2003,"H01L21/027, G03F7/20"
PAT40415,2000,"G03F7/20, H01L21/027"
PAT40416,1995,G03F1/00
PAT40417,2000,"G03F7/00, G03F7/40, B81B1/00, B81C1/00, H01F17/00, H01F41/04, H02K3/26, H02K15/04"
PAT40418,2000,"G03F7/038, G03F7/11, B81C1/00, C09J179/08, G03F7/095, G03F7/40, H01L21/768"
PAT40419,2004,"G03F7/20, G03F, G03F1/00, G03F9/00, H01L23/544"
PAT40420,2000,"G03F7/20, H01L21/027, H01J37/317"
PAT40421,2000,"G03F7/00, G03F7/20, B41M1/06, B81C99/00, B82B1/00, B82B3/00, H01L21/027"
PAT40422,2003,"G06F17/50, G03F1/36, G03F1/68, G06Q30/06, G06Q50/00, G06Q50/04, H01L21/027"
PAT40423,1999,"C08F257/02, C08F8/00, C08F8/14, C08F12/24, C08F212/14, C08F261/02, C08F261/12, C08G8/14, C08G8/30, G03F7/004, G03F7/039, G03F7/30, G03F7/40"
PAT40424,1999,"G03F7/20, H01L21/027, G01Q10/00, G01Q30/06"
PAT40425,2003,G03F1/00
PAT40426,2002,"G03C5/00, G06F19/00, G21K5/00, G06F17/50, G01D18/00, G03F7/20, H01L21/027"
PAT40427,2004,"G03F7/20, H01L21/00, G21K5/00, G21K5/02, H01L21/027"
PAT40428,2004,"G06F17/00, G03F7/20, H01L21/027"
PAT40429,1999,"B41N1/08, B23D19/06, G03F7/00"
PAT40430,2001,"B41N1/08, G03F7/004, B41N1/14, C25D11/04, C25D11/18, G03F7/00, G03F7/11"
PAT40431,1998,"G03F7/004, C08G4/00, C08G65/34, G03F7/00, G03F7/039"
PAT40432,1997,"G03F7/20, H01S3/036, H01L21/027, H01S3/225, H01S3/23"
PAT40433,1999,"B41C1/10, B41N1/14, G03F7/00"
PAT40434,2002,"H01L21/302, H01L21/768, H01L21/3065"
PAT40435,2001,"G02B5/10, H01L21/027, G02B7/185, G02B26/08, G03F7/20, G03F7/22"
PAT40436,2005,H01L21/027
PAT40437,2003,"G01F9/00, G03C5/00, G03F1/00, G03F1/24, G03F9/00, G21K5/00"
PAT40438,2003,"G03F7/004, C08F220/22, G03F7/00, G03F7/023, G03F7/033, G03F7/038"
PAT40439,2005,"G03F7/027, B41C1/10, B41M5/36, G03F7/029"
PAT40440,2004,"H01L21/20, H01L21/02, H01L21/768, H01L27/02, H10B12/00, H10B20/00"
PAT40441,2002,"G03F7/20, F25B29/00, H01J37/20, H01L21/027, H01L21/68"
PAT40442,2004,"G21K5/00, G03B27/52, G03F7/20, G21K1/06, G21K5/02, H01L21/027"
PAT40443,2004,"H01J37/302, G03F1/20, G03F1/78, G03F7/20, H01J37/317"
PAT40444,2004,"G21K5/04, H01J37/302, G03F7/20, H01J37/04, H01J37/09, H01J37/305, H01J37/317, H01L21/027"
PAT40445,2004,"G03F7/20, H02K41/02, G03B27/52, H01L21/027, H01L21/68, H02K3/04, H02K41/00, H02K41/03"
PAT40446,2004,"G03B27/52, G03B27/42, G03F7/20, H01L21/027"
PAT40447,2003,"G03B27/68, G03B27/42, G03B27/58, G03F7/20"
PAT40448,2003,"G03B27/42, H01L21/683, G03B27/58, G03F7/20, H01L21/027"
PAT40449,2004,"G03B27/42, G03F1/00"
